face,row,col,igm,smoothed_intensity
-X,252,114,0.604604353830445,0.289344392520368
-X,252,115,0.7166204562967984,0.2454026694765331
-X,252,116,0.69477597388113,0.1929129452152331
-X,252,117,0.5885102283892877,0.14874394597430365
-X,252,128,0.8963370059971182,0.25558269782051307
-X,252,130,0.6921418226599224,0.2776176583744838
-X,252,136,0.8147431599353165,0.2599703502088062
-X,253,97,0.6865549344182269,0.24698569002520146
-X,253,98,0.6757336426454829,0.21830756317345318
-X,253,103,0.6830435878718609,0.21248258764601952
-X,253,113,0.7552506176364411,0.2944891418048596
-X,253,115,0.8330880947066761,0.13682362219712113
-X,253,128,0.7925416042504658,0.2389439759568811
-X,253,129,0.6241097637803521,0.29722069199232004
-X,253,130,0.8026597221770997,0.23430813866954978
-X,253,133,0.631596345232574,0.25380122298257163
-X,253,136,0.8369757281443072,0.2196984936039934
-X,254,85,0.6346110584363328,0.16880857585689624
-X,254,86,0.7106920527247157,0.19244609220910622
-X,254,88,0.7759337633633779,0.20892032077887837
-X,254,89,0.706368671528694,0.2375469964855658
-X,254,90,0.6745490700762394,0.2587016798942912
-X,254,91,0.7963502693799448,0.20889043144612218
-X,254,94,0.5862503648615025,0.13987553122750063
-X,254,95,0.6347406964317519,0.1586019381308278
-X,254,97,0.7527649462550313,0.13838175909496123
-X,254,103,0.7117292562905441,0.15051774367140625
-X,254,104,0.7478923953626405,0.1889593720818488
-X,254,106,0.9522516660865045,0.22862186262252893
-X,254,107,1.0057196195321343,0.2658639160117658
-X,254,108,1.0375778589541869,0.27270894328070827
-X,254,109,1.0305542706933228,0.2826667478581858
-X,254,110,0.9838071731923174,0.3133437055182213
-X,254,111,0.9286530374840007,0.32742513679530927
-X,254,112,0.9519693785184211,0.3005219831267433
-X,254,113,1.015064947368431,0.21624188146759055
-X,254,128,0.7721720776254619,0.15066584794093835
-X,254,133,0.8313499994478561,0.1981579177765071
-X,254,134,0.7827960545952083,0.25211801180897897
-X,254,135,0.7908047866338368,0.2290897576600901
-X,254,136,0.7939135448313952,0.16468114320561578
+Y,47,248,0.5899884585323014,0.16804073715848786
+Y,48,245,0.5748892814776786,0.16907080225334814
+Y,50,239,0.5314885185407522,0.1429107292635353
+Y,51,235,0.6381987742178963,0.1719190486721282
+Y,51,236,0.529276541943282,0.17518964962986994
+Y,52,232,0.5305323009586929,0.14039434533820985
+Y,53,228,0.5198519786100089,0.13895826360697003
+Y,54,225,0.546343301281819,0.1490915140621514
+Y,55,221,0.5714187755291301,0.1488285896063614
+Y,56,217,0.5502321889548656,0.13960270926699359
+Y,56,218,0.5595824675371299,0.17254283479127566
+Y,56,219,0.5531894007199653,0.2065089686627245
+Y,58,209,0.6459486164209483,0.16279626848023543
+Y,59,21,0.5253656432940678,0.14201546491267336
+Y,59,22,0.5727698956409129,0.1603292359013638
+Y,59,23,0.6679262324541538,0.15581256906657162
+Y,59,205,0.7247506694653472,0.16054713507771493
+Y,59,206,0.6674061760992471,0.18277750727377176
+Y,59,207,0.6074332596522712,0.2057020914075031
+Y,60,27,0.561438434686919,0.13806912187656142
+Y,60,201,0.5612130481825732,0.13205944251868082
+Y,60,202,0.5856401326481989,0.1634789094856139
+Y,60,203,0.6079740487070473,0.20011790685309871
+Y,60,204,0.5308290283252523,0.2294540474338665
+Y,61,29,0.5348706372249259,0.2020076011784677
+Y,61,32,0.5244428844746337,0.13409881772851337
+Y,61,196,0.6743021668061697,0.16151289358942045
+Y,61,197,0.5504646853491694,0.1664837689577146
+Y,62,22,0.5268383228859457,0.14971888849917156
+Y,62,37,0.5457771725975932,0.1327499826567773
+Y,62,192,0.7385808160793801,0.16977245419026096
+Y,62,193,0.6847144135968412,0.19273339085216312
+Y,62,194,0.6434963666755171,0.2178561240220007
+Y,62,195,0.5283898748925618,0.24011759929556167
+Y,63,38,0.5299166175704962,0.20559584082106858
+Y,63,39,0.5661763644337584,0.209236064953063
+Y,63,40,0.5305274363600097,0.1993197857019237
+Y,63,42,0.5317018966410635,0.15259450062409718
+Y,63,43,0.6324539062103397,0.1414981228590784
+Y,63,187,0.5829235577344292,0.1408558582980103
+Y,63,188,0.5864885842465343,0.1718625840206292
+Y,63,189,0.6182626886944229,0.2036960874470859
+Y,63,190,0.6045737771420183,0.21970176346442843
+Y,63,191,0.5258098717983927,0.23474584284147007
+Y,64,45,0.5294714513087394,0.20864016081275666
+Y,64,46,0.5301745065935284,0.1901811350936845
+Y,64,47,0.5218021094277304,0.16020582477306605
+Y,64,48,0.568658286638575,0.13340836313252116
+Y,64,182,0.5730216170609951,0.13515968168981363
+Y,64,183,0.5772041378832229,0.1657657593931903
+Y,64,184,0.5904128678798232,0.19921039501770485
+Y,64,185,0.5476751682117587,0.211852061458484
+Y,65,49,0.5566715907677511,0.20486489897297622
+Y,65,50,0.6116827083108173,0.21129567269603855
+Y,65,51,0.6280773416373983,0.2140473604845674
+Y,65,52,0.6460241359754901,0.2046328533172545
+Y,65,53,0.6760919396953354,0.18090134359361543
+Y,65,54,0.7344822962276608,0.15710498758080663
+Y,65,176,0.6726321762723844,0.1595098738194823
+Y,65,177,0.5788535295074252,0.16660033531376264
+Y,65,178,0.5952796808095482,0.1834188714098437
+Y,65,179,0.6374026825136374,0.21941604043502597
+Y,65,180,0.6019606243510813,0.22846305910645343
+Y,66,55,0.5971191760890651,0.2345745190723572
+Y,66,56,0.6395284293638422,0.22222822895619587
+Y,66,57,0.6343702840397539,0.2120029339856917
+Y,66,58,0.6044259705370532,0.1937723728216187
+Y,66,59,0.5645547129741217,0.16726040168130718
+Y,66,60,0.5876097752189735,0.14069306606515586
+Y,66,171,0.5846292130192772,0.13166364728820354
+Y,66,172,0.5810604013974391,0.16500737285049183
+Y,66,173,0.5984542561351446,0.19662701897611606
+Y,66,174,0.5817634612821734,0.21472605751945995
+Y,67,61,0.5779407089755285,0.2147218323878227
+Y,67,62,0.6456134101414497,0.22017064005082923
+Y,67,63,0.6066155929871244,0.21192832789248822
+Y,67,64,0.53314582542321,0.1977347557071228
+Y,67,66,0.546157869177067,0.16409112380941676
+Y,67,67,0.6884204964758547,0.15534922480489602
+Y,67,164,0.6019280849421528,0.13425782612247736
+Y,67,165,0.6037859812780122,0.16889375891958217
+Y,67,166,0.6173155799787468,0.2023563847372925
+Y,67,167,0.6051782472409056,0.21698503577939418
+Y,67,168,0.5878185248461371,0.21253557566508258
+Y,67,169,0.5847153355265068,0.20700569940419247
+Y,67,170,0.5506603389924193,0.19963076467083773
+Y,68,68,0.6061382858262088,0.24371869509279148
+Y,68,69,0.6512628048832694,0.22812484701888416
+Y,68,70,0.6307791097727226,0.21931875013972268
+Y,68,71,0.6356760748070894,0.21939874330838088
+Y,68,72,0.6386620932676431,0.20435210748161717
+Y,68,73,0.5907510834257955,0.17411036799572444
+Y,68,74,0.58352588793055,0.16249675630735705
+Y,68,75,0.6833119243299581,0.15728049601750624
+Y,68,156,0.6767484737749787,0.1608249163907875
+Y,68,157,0.5726858773085497,0.1634326135202951
+Y,68,158,0.5543224258019549,0.16732222667542207
+Y,68,159,0.5971019167399445,0.19197946904636023
+Y,68,160,0.6077168139316075,0.21154542262315265
+Y,68,161,0.6006161841486489,0.22029848902394564
+Y,68,162,0.586434829223071,0.2172202981553222
+Y,68,163,0.5364075625023167,0.2032349583043538
+Y,69,76,0.5934746964469131,0.23477647442801092
+Y,69,77,0.6419964674194182,0.21900880577225534
+Y,69,78,0.6070705502520144,0.20973669961433308
+Y,69,79,0.5778398600392578,0.21083065846783572
+Y,69,80,0.5619303730704823,0.21392873171808838
+Y,69,81,0.5371238146573526,0.19948011039769453
+Y,69,84,0.5662753200209378,0.13522544298685918
+Y,69,147,0.675107313625163,0.1548669022957437
+Y,69,148,0.5405506296004919,0.15547554077234294
+Y,69,151,0.5331964731377009,0.19871102449544076
+Y,69,152,0.5605114113972655,0.21114995495074415
+Y,69,153,0.5752487087746401,0.2137962024325125
+Y,69,154,0.5821451967486234,0.2197001311766692
+Y,69,155,0.5441095070994685,0.23497973354263443
+Y,70,68,0.5335459770311184,0.2225334037595305
+Y,70,85,0.6656401084040416,0.21870072255327097
+Y,70,86,0.7646036155573276,0.22871172561462946
+Y,70,87,0.771491920513171,0.2278096623899948
+Y,70,88,0.7184785382250463,0.2278996221704884
+Y,70,89,0.6462440714867336,0.22310328435134522
+Y,70,90,0.5901312954788052,0.22056517852558274
+Y,70,91,0.5588841553811127,0.2188112132419298
+Y,70,92,0.5368411878494463,0.21051273596467407
+Y,70,98,0.5706051149360313,0.13953404660656685
+Y,70,134,0.6943866467883977,0.15762771514245985
+Y,70,135,0.549813812948522,0.1618576393461116
+Y,70,138,0.5288924070017424,0.1670201987331355
+Y,70,139,0.592500915412537,0.19648337099111338
+Y,70,140,0.5922677802365862,0.21416130052112634
+Y,70,141,0.5703236941747388,0.21522905841292697
+Y,70,142,0.5550766257618761,0.21127761726064878
+Y,70,143,0.5769281009171449,0.21242505321800545
+Y,70,144,0.6348519753046686,0.22231663293792817
+Y,70,145,0.661536032698043,0.23418064811550515
+Y,70,146,0.5957474090830557,0.24108609510372134
+Y,71,99,0.6696158560298074,0.22642054489987906
+Y,71,100,0.772545220339063,0.24690271056839033
+Y,71,101,0.7881264667967939,0.2465277187530007
+Y,71,102,0.7732450720034972,0.23601490828436666
+Y,71,103,0.7708004284007988,0.22857509471473528
+Y,71,104,0.7819611745899975,0.22667364767013576
+Y,71,105,0.7806381723299176,0.22828000894662434
+Y,71,106,0.7335955043664375,0.22440828391003995
+Y,71,107,0.6479701482361703,0.21728813674545266
+Y,71,108,0.5868572585700178,0.2174153075991484
+Y,71,109,0.5703200162593718,0.21763256458167157
+Y,71,110,0.5668664004501526,0.21818153438566457
+Y,71,111,0.5635563799730503,0.21863325723765378
+Y,71,112,0.5660626411348428,0.21772477087283232
+Y,71,113,0.5759877672756072,0.21852803973735077
+Y,71,114,0.5804777715707112,0.22217103736465318
+Y,71,115,0.5720088240288198,0.22174603988895772
+Y,71,116,0.5600755957022343,0.22075213817742242
+Y,71,117,0.5528397872417163,0.22699491338404013
+Y,71,118,0.5507368530636695,0.23267764319474715
+Y,71,119,0.5640570662201856,0.22941011380307982
+Y,71,120,0.5787039029335954,0.22698163880767921
+Y,71,121,0.5739202888029326,0.2262405513963705
+Y,71,122,0.561435596577974,0.2233043986826296
+Y,71,123,0.5651204892507149,0.22145855565246036
+Y,71,124,0.5945694334762062,0.21968498865941852
+Y,71,125,0.6667335207023739,0.22217123528809274
+Y,71,126,0.7632785680354757,0.2327000745275646
+Y,71,127,0.8248931541276778,0.2425038596592732
+Y,71,128,0.8343424573377933,0.24127617172073554
+Y,71,129,0.8076911413634547,0.23315907293425578
+Y,71,130,0.7785869243038738,0.226411072481115
+Y,71,131,0.7645159432723813,0.2248498198823733
+Y,71,132,0.7344285821568513,0.23044036361394435
+Y,71,133,0.6406884704933988,0.24174539459195873
+Y,72,85,0.6019952217511323,0.23157070940131347
+Y,72,86,0.6227873829412671,0.2354293755265901
+Y,72,87,0.5772167699791642,0.23011302478213083
+Y,72,146,0.5746640195874368,0.22091310117361562
+Y,72,147,0.5488666864406531,0.21879131481349132
+Y,73,99,0.5576000026250971,0.2387655943971324
+Y,73,100,0.6215242408622657,0.24408002091018946
+Y,73,101,0.6319607343572728,0.2345569271062519
+Y,73,102,0.6018715267305333,0.2292143740898192
+Y,73,103,0.572553384222783,0.2313396261679826
+Y,73,104,0.5367182401062172,0.23742175545580121
+Y,73,128,0.5978487836799973,0.2515583889016318
+Y,73,129,0.6106100466352545,0.23808727612162667
+Y,73,130,0.5872459883565135,0.22900037190033157
+Y,73,131,0.571421907954764,0.22876918981299577
+Y,73,132,0.5668331227722837,0.23113830717160497
+Y,73,133,0.5615478635138048,0.23019809403675284
+Y,73,134,0.5272246224039767,0.22791248268058273
+Y,81,106,0.5268937239486602,0.19839516260338327
+Y,81,107,0.5360534207677116,0.1969845946619873
+Y,81,108,0.530145089509593,0.19906818968928877
+Y,81,109,0.5202433377817132,0.20060904071692282
+Y,81,111,0.5235957592305761,0.20233042396041956
+Y,81,112,0.5419850412380042,0.2027464657767826
+Y,81,113,0.5554575300971777,0.20062174246023562
+Y,81,114,0.5537135984634475,0.19771998083180448
+Y,81,115,0.5375100431870076,0.19890242435283292
+Y,81,122,0.5294356952988516,0.2085145783487383
+Y,81,123,0.5640517141845427,0.20587528289615378
+Y,81,124,0.573737631072732,0.20420956383410774
+Y,81,125,0.5655909405449373,0.19835680316296866
+Y,81,126,0.5494463030387761,0.19647938524254321
+Y,81,127,0.5409970603070184,0.1986435345520682
+Y,81,128,0.5364144785380233,0.20461609894778457
+Y,87,94,0.5405274779755356,0.22176714259487154
+Y,87,95,0.5663288840295034,0.2173859531551273
+Y,87,96,0.5613920313570322,0.21635325000511574
+Y,87,97,0.5456807164269325,0.21822193443906995
+Y,87,142,0.5230581777654643,0.20196400812805154
+Y,87,143,0.5304257715042556,0.20537616061989689
+Y,90,11,0.5481517544290837,0.21972377334139334
+Y,90,80,0.5552264840670724,0.20558506626735876
+Y,90,81,0.5445886945051349,0.2104165301973085
+Y,90,82,0.5193348639310456,0.21868920030064373
+Y,91,20,0.5242725004186816,0.25850406669037274
+Y,91,79,0.5227325391563037,0.27455751040476095
+Y,91,94,0.5563712987982573,0.20839353570638122
+Y,91,95,0.5902261859882136,0.21437305397685225
+Y,91,96,0.6112460338749741,0.21931538739262732
+Y,91,97,0.5958442613416703,0.22402465750516617
+Y,91,98,0.5412397957570557,0.23117069322534545
+Y,92,26,0.529128355277951,0.2508651567625883
+Y,92,27,0.5959404898754216,0.26047275670969505
+Y,92,28,0.5193105501340162,0.2561352466901103
+Y,92,93,0.5328447507878082,0.28278650690782536
+Y,92,94,0.5551787901230022,0.2913296264539025
+Y,92,95,0.5853240921066566,0.30211545839942516
+Y,92,96,0.6003240415847539,0.311558324555063
+Y,92,97,0.5719515340437299,0.31443682849823923
+Y,92,214,0.5236840259649886,0.18959524777568515
+Y,92,215,0.5513738977027757,0.18485350968762834
+Y,93,35,0.5485827478669835,0.283156638235256
+Y,94,5,0.5566698199201167,0.24231838753345494
+Y,94,6,0.5535340882508198,0.23987157308486945
+Y,94,16,0.5360950220953482,0.2996245655944742
+Y,94,17,0.5764421036672032,0.30257469612875504
+Y,94,198,0.5580525136084262,0.21639420231747888
+Y,94,199,0.5452557842583605,0.20884201079397197
+Y,95,13,0.5623211427639311,0.23659564301654973
+Y,95,14,0.5768747479414107,0.2283255744514758
+Y,95,93,0.5439475572159618,0.28522721774149945
+Y,95,94,0.5935928062723608,0.2822889005327939
+Y,95,95,0.6066320530332063,0.2963815935968916
+Y,95,175,0.5307493120107474,0.2452925364584998
+Y,95,186,0.5358630385912054,0.28416737741464027
+Y,95,187,0.6430839434893786,0.28878729656162105
+Y,95,188,0.7137697901858271,0.28067603587833695
+Y,95,189,0.7039589939344445,0.27167933241070735
+Y,95,190,0.6031419457046111,0.2648957378468208
+Y,96,19,0.533121619157445,0.21884940831865535
+Y,96,20,0.6430973115113966,0.2393766587281139
+Y,96,21,0.6925181572531068,0.24788713813617697
+Y,96,22,0.6862973162659415,0.24427589022019172
+Y,96,23,0.6202972740713895,0.22977176157844453
+Y,96,34,0.5202281377591883,0.30563716967941307
+Y,96,90,0.5237143404770921,0.23234191373723867
+Y,96,177,0.5389242372503961,0.2943847251156001
+Y,96,178,0.5932874256736034,0.26749739783748333
+Y,96,179,0.6015627539911577,0.2576549793221405
+Y,96,180,0.5263018840904221,0.26912163469787465
+Y,96,254,0.5294689404029576,0.11624324381385383
+Y,97,28,0.5348661250628202,0.2332461494281776
+Y,97,29,0.5965361655026825,0.23965098756050646
+Y,97,30,0.6364464231350141,0.24357374769079712
+Y,97,31,0.623677673326039,0.2476216040282196
+Y,97,32,0.5460166173466781,0.25790978300823897
+Y,97,167,0.5240563281622563,0.266773497519834
+Y,97,168,0.5332113300646155,0.2689168927696017
+Y,97,211,0.5253906889163946,0.23794086679906407
+Y,97,245,0.5325493362529318,0.2342053447170449
+Y,97,254,0.520388884531748,0.1457726818100796
+Y,98,38,0.59093648062155,0.2594723587817122
+Y,98,39,0.6564874594729543,0.2504990067084322
+Y,98,40,0.6937675397015878,0.25085823298523
+Y,98,41,0.674161257112422,0.24986678796271886
+Y,98,42,0.5660829583117819,0.23553261688747584
+Y,98,188,0.5519282770978793,0.33124312918356713
+Y,98,201,0.5754938582330257,0.2349550621334595
+Y,98,202,0.6506661072025827,0.2441601738876518
+Y,98,203,0.6569357815573027,0.2448318378441386
+Y,98,204,0.6152524499327426,0.2447766520908378
+Y,98,205,0.5489399355668201,0.2407075031179019
+Y,99,16,0.5253170928874206,0.1999074464488193
+Y,99,48,0.5954838694581664,0.25098899403207436
+Y,99,49,0.6523386768699672,0.24983792776364136
+Y,99,50,0.6790976026519036,0.25307476589142786
+Y,99,51,0.6863888995855659,0.2564620674541821
+Y,99,52,0.6560760618295541,0.2559266344404383
+Y,99,53,0.5641157716826721,0.2444762550796311
+Y,99,191,0.5869297249860951,0.26437278531849984
+Y,99,192,0.6744569051080026,0.252342527400945
+Y,99,193,0.6830527856355607,0.24634570337263828
+Y,99,194,0.6487894147004271,0.2432666184391539
+Y,99,195,0.5746067283541372,0.24025513437813123
+Y,99,254,0.6003600851484271,0.16596411135609665
+Y,100,59,0.6251478669255225,0.27759452734376117
+Y,100,60,0.6768325291190472,0.26344660084349963
+Y,100,61,0.6885398015264363,0.2543221797944448
+Y,100,62,0.6979730858495613,0.2504145838174685
+Y,100,63,0.7088885145185441,0.2447151179193491
+Y,100,64,0.699955320423413,0.23981900209212398
+Y,100,65,0.6523329077143887,0.23897169995046671
+Y,100,66,0.5532984718132643,0.23066728940368048
+Y,100,179,0.5664535479485623,0.26615757635929266
+Y,100,180,0.6715785751477469,0.2543169142035963
+Y,100,181,0.7044958679817922,0.2512799871870816
+Y,100,182,0.6976361170737326,0.2517420527139734
+Y,100,183,0.6684447581299477,0.2521460310445322
+Y,100,184,0.6150790706552984,0.25949477520516046
+Y,100,185,0.5184973584829017,0.27368108039815076
+Y,100,254,0.5740012761601772,0.16500613531974204
+Y,101,36,0.5376683087076927,0.20902740936148176
+Y,101,37,0.5219730261891119,0.22638452523255143
+Y,101,39,0.5187800629476517,0.2339893188485128
+Y,101,73,0.5469546400436776,0.27100170135378676
+Y,101,74,0.6273418848381072,0.2542637585098312
+Y,101,75,0.6667287430735331,0.24509735935505664
+Y,101,76,0.6905480270519038,0.24434906867228576
+Y,101,77,0.7138832178608839,0.2467913950634672
+Y,101,78,0.7294568468073386,0.24968185177466717
+Y,101,79,0.7218818420881892,0.2510666747695222
+Y,101,80,0.6716549170002515,0.24829762703030403
+Y,101,81,0.5585672522964218,0.236144121973662
+Y,101,134,0.5264271760167564,0.2783251339582354
+Y,101,135,0.5269747124324262,0.2798017880226221
+Y,101,164,0.5515578426628192,0.27043483313124217
+Y,101,165,0.6509524559320359,0.2591855196715469
+Y,101,166,0.6871420447081388,0.25478661453343426
+Y,101,167,0.7050063381988615,0.2549620110786489
+Y,101,168,0.7268720243419629,0.2583163762216018
+Y,101,169,0.726094524004735,0.2640671278524274
+Y,101,170,0.6696214995576527,0.273286007419842
+Y,101,171,0.5871245163428497,0.285789511861758
+Y,101,209,0.5295037519695568,0.20599631164023469
+Y,102,47,0.58411731754758,0.23630703423717583
+Y,102,48,0.5966088599288736,0.23992235125735345
+Y,102,49,0.5939417610612547,0.24214450995014994
+Y,102,50,0.5840829205185762,0.24468090498901843
+Y,102,51,0.5674822319069385,0.24823988622279386
+Y,102,52,0.5365161728802922,0.2516314218712415
+Y,102,93,0.555766577407836,0.2646281665278941
+Y,102,94,0.6254430989477592,0.25061638099811234
+Y,102,95,0.673365371450052,0.24378501121125631
+Y,102,96,0.6853963524700109,0.24240184096553838
+Y,102,97,0.6734881537752492,0.24072294242182202
+Y,102,98,0.6639064695325493,0.24047032261420026
+Y,102,99,0.6650918296307256,0.24299950797126837
+Y,102,100,0.6709149827127212,0.2462138055111608
+Y,102,101,0.6776179832684889,0.24862946761850288
+Y,102,102,0.681508711128992,0.2483242639895653
+Y,102,103,0.6814766272824884,0.2466772003505682
+Y,102,104,0.6755150031501308,0.24651381889779542
+Y,102,105,0.6355742623785059,0.24445468356940503
+Y,102,106,0.5281351068094927,0.2308722120554879
+Y,102,138,0.5696441330768823,0.23330503625101862
+Y,102,139,0.6656056769910159,0.2431759133088632
+Y,102,140,0.7089378031823972,0.2473444912350763
+Y,102,141,0.7226172487164029,0.2498546698896799
+Y,102,142,0.7269802774296908,0.25106994522061854
+Y,102,143,0.7250299633674663,0.24990557386202428
+Y,102,144,0.7197201595105682,0.24799713963462286
+Y,102,145,0.7152562423831058,0.2509463678360568
+Y,102,146,0.7066620926751764,0.25551240912185275
+Y,102,147,0.6954207785666178,0.2550206538077466
+Y,102,148,0.6867717200141555,0.2485625255794936
+Y,102,149,0.6813326370502648,0.245670257534293
+Y,102,150,0.6792037407149651,0.2516001315234929
+Y,102,151,0.6654712569628919,0.2667163925832339
+Y,102,152,0.6165688607744648,0.28501134374771575
+Y,102,153,0.5288598095902658,0.29690528247541487
+Y,102,197,0.5493302169363503,0.2234811614383467
+Y,102,198,0.5426299987981777,0.21687411058836434
+Y,103,0,0.6606627950010086,0.31671035351944127
+Y,103,1,0.6530604861019156,0.3081230233026811
+Y,103,2,0.6481382253455366,0.3056259119650543
+Y,103,3,0.6490550273863956,0.3126942914987623
+Y,103,4,0.6276404214689825,0.3318500214748904
+Y,103,5,0.5764113605406931,0.35089504206058025
+Y,103,6,0.6670215446757429,0.32126473648463777
+Y,103,17,0.5416216031058024,0.27740821228187534
+Y,103,59,0.5727652011587248,0.22895621701894428
+Y,103,60,0.6418875133420816,0.24402552964832985
+Y,103,61,0.6789122201607969,0.26405022994809435
+Y,103,62,0.7238920432719785,0.2744867230063796
+Y,103,63,0.7582194255828999,0.2740915535185304
+Y,103,64,0.7544950412390276,0.27487578267360274
+Y,103,65,0.7149824648028063,0.27664811846561527
+Y,103,66,0.6361300715416031,0.27863409662106103
+Y,103,67,0.5366793876153946,0.28539494040574703
+Y,103,76,0.5244197769691302,0.18376709144043657
+Y,103,78,0.5180454156421549,0.18087211643181458
+Y,103,79,0.5361821066761214,0.18812941448725948
+Y,103,80,0.5510571353976579,0.19757273658717933
+Y,103,81,0.5602086978060967,0.21815881614753285
+Y,103,82,0.5376296285253023,0.25209902361892056
+Y,103,246,0.5454328420739802,0.2506909726839513
+Y,103,247,0.5389223842680613,0.25180282355730443
+Y,103,248,0.5285161564948857,0.24985079913561786
+Y,103,249,0.5293828254001981,0.24480164269243532
+Y,103,254,0.5383888210476085,0.19705870878182075
+Y,104,7,0.6425359004527083,0.33999147561541804
+Y,104,8,0.6787917755198509,0.31170254997758307
+Y,104,9,0.705844399152386,0.315915754852213
+Y,104,10,0.6992391038756134,0.3179430347889659
+Y,104,11,0.6829248060719155,0.31309211503709206
+Y,104,12,0.6598075443981576,0.3202873506991516
+Y,104,13,0.5987987348521803,0.32581243779783303
+Y,104,17,0.5182829072090276,0.33813080202996626
+Y,104,27,0.5310202799217056,0.3089697632349046
+Y,104,28,0.558565020625827,0.27780402515732144
+Y,104,74,0.6898052002489999,0.2792164805154099
+Y,104,75,0.754721042726851,0.28899705315057833
+Y,104,76,0.761860014730796,0.2892889268814715
+Y,104,77,0.7532904941996529,0.2822194897442358
+Y,104,78,0.7443520840296654,0.283790134565364
+Y,104,79,0.7340122275435009,0.29313370160300184
+Y,104,80,0.6998908516527752,0.3010871775316705
+Y,104,81,0.6325589111983363,0.31143110537633734
+Y,104,82,0.5547824955306639,0.32901166201459203
+Y,104,95,0.5732193812318526,0.19694764799172454
+Y,104,96,0.6250920339768551,0.19732445479073984
+Y,104,97,0.6439491055913001,0.19992167488885487
+Y,104,98,0.664694008704608,0.20226806938851258
+Y,104,99,0.6813192481955873,0.20341830290323698
+Y,104,100,0.6837973612985744,0.2051925909856609
+Y,104,101,0.6749742339169956,0.20410136353435213
+Y,104,102,0.6622782876631226,0.2021364908659212
+Y,104,103,0.6477048470421469,0.20102927564586726
+Y,104,104,0.6316197038902255,0.1999181342139258
+Y,104,105,0.6171422370318025,0.20288788569874533
+Y,104,106,0.6047810810730331,0.2193076843756086
+Y,104,107,0.5689271804265728,0.24813237405196936
+Y,104,108,0.5201748755400246,0.26747039887168905
+Y,104,110,0.5253876390257222,0.2719767112362199
+Y,104,111,0.5396300887259113,0.26626346369257564
+Y,104,112,0.5355219091486836,0.26349108415982253
+Y,104,113,0.5180494720274654,0.2630153104781197
+Y,104,137,0.5399689767182743,0.2344911562193991
+Y,104,138,0.5805623934277334,0.21187429576107655
+Y,104,139,0.5990218619579963,0.19403928200483703
+Y,104,140,0.6005430978457539,0.18751257668375956
+Y,104,141,0.5874142973906396,0.18632059192525713
+Y,104,142,0.5674294070915902,0.18490163477621002
+Y,104,143,0.5517713707096954,0.18471062613912145
+Y,104,144,0.5390996433255051,0.18139486086035622
+Y,104,145,0.5189929868221567,0.17772546358548552
+Y,104,165,0.5674898689327833,0.2549771731530223
+Y,104,166,0.6059340058888596,0.2524682922358584
+Y,104,167,0.6108882279074368,0.2514799209893197
+Y,104,168,0.5821686866799529,0.2522936027149708
+Y,104,169,0.5445812086535542,0.2529684732086343
+Y,104,170,0.5271603645857575,0.2513517808529604
+Y,104,171,0.5337185981595489,0.24283539154863656
+Y,104,254,0.6235716719862223,0.20945578001372336
+Y,105,18,0.5203817240560473,0.3492284577025375
+Y,105,19,0.6422855271258301,0.3359960423094157
+Y,105,20,0.6538355289595003,0.32892017842280996
+Y,105,21,0.6072576363870321,0.31989354540759574
+Y,105,22,0.5697904529548917,0.3141729111690366
+Y,105,23,0.5563416528057413,0.31081976026446595
+Y,105,24,0.5402596490280862,0.3197415459304332
+Y,105,28,0.5308149150160866,0.34739974706838483
+Y,105,40,0.5487727081454262,0.3153244990922483
+Y,105,94,0.5969725419654159,0.2862217651152072
+Y,105,95,0.7240403767984656,0.3098922527396355
+Y,105,96,0.7706458530216995,0.3142513470665085
+Y,105,97,0.7815743924276466,0.31759319480397635
+Y,105,98,0.8050880742029982,0.3244956662661925
+Y,105,99,0.8327483182861215,0.3303897602517388
+Y,105,100,0.8452993491925049,0.3332195824831239
+Y,105,101,0.8434874447649243,0.33081099488253013
+Y,105,102,0.8288415199857034,0.32701041489043053
+Y,105,103,0.8029746322430098,0.32238644702387953
+Y,105,104,0.7759548352129647,0.31778991078867835
+Y,105,105,0.7430322923625003,0.31710802821371104
+Y,105,106,0.6780550559464883,0.3233115323303717
+Y,105,107,0.5784347946853642,0.3338278547707873
+Y,105,111,0.5358357649351443,0.346811112293586
+Y,105,112,0.5487352374088772,0.34407001402903525
+Y,105,113,0.5392985477913956,0.3404326596678029
+Y,105,114,0.5245658526162881,0.33445782416066244
+Y,105,115,0.5289207623675841,0.33893827694459044
+Y,105,116,0.5356355745475235,0.34300369414675175
+Y,105,129,0.5233625674990855,0.3295386897407296
+Y,105,130,0.5316281003013645,0.3309138081078501
+Y,105,131,0.5510395663381894,0.32985691402457973
+Y,105,132,0.5726615884886754,0.33037001829935914
+Y,105,133,0.573134622546114,0.33255076502190556
+Y,105,134,0.5590327801809158,0.3311258164555995
+Y,105,135,0.5600458672647791,0.3290888443973742
+Y,105,136,0.5958234979522152,0.3276426059558845
+Y,105,137,0.6612800944312041,0.3232474566724239
+Y,105,138,0.7370166113038378,0.3157669224776091
+Y,105,139,0.8035291602578246,0.3097710118730028
+Y,105,140,0.841578458991695,0.3073276370555107
+Y,105,141,0.844291191175628,0.3043209794520935
+Y,105,142,0.8247196106727714,0.29834237023213733
+Y,105,143,0.806087765525946,0.294303273513355
